,STATE_NAME,PR_ALL,PR_YOUTH,MED_HH_INCOME,COUNTY_FULL,LAT,LNG
1155,Louisiana,25.0,34.3,39804.0,Richland Parish,32.4178,-91.7635
1156,Louisiana,19.7,28.6,44952.0,Sabine Parish,31.564,-93.5547
1157,Louisiana,21.7,30.9,46938.0,St. Bernard Parish,29.8692,-89.5552
1158,Louisiana,11.8,17.2,70224.0,St. Charles Parish,29.9055,-90.3582
1159,Louisiana,25.3,37.9,41937.0,St. Helena Parish,30.822,-90.7103
1160,Louisiana,17.0,23.3,60466.0,St. James Parish,30.027,-90.7931
1161,Louisiana,16.8,27.3,58548.0,St. John the Baptist Parish,30.1264,-90.4709
1162,Louisiana,26.3,34.4,39806.0,St. Landry Parish,30.599,-92.0058
1163,Louisiana,18.4,26.4,49271.0,St. Martin Parish,30.1291,-91.6083
1164,Louisiana,22.9,32.2,42757.0,St. Mary Parish,29.7206,-91.4485
1165,Louisiana,12.7,17.1,68616.0,St. Tammany Parish,30.4102,-89.9583
1166,Louisiana,17.8,25.4,51596.0,Tangipahoa Parish,30.6266,-90.4057
1167,Louisiana,32.1,47.7,31438.0,Tensas Parish,32.0018,-91.3401
1168,Louisiana,16.9,22.7,59482.0,Terrebonne Parish,29.4148,-90.8663
1169,Louisiana,20.8,29.1,43746.0,Union Parish,32.8318,-92.3748
1170,Louisiana,20.2,27.2,52070.0,Vermilion Parish,29.8466,-92.3237
1171,Louisiana,17.7,19.6,51401.0,Vernon Parish,31.1083,-93.1843
1172,Louisiana,24.5,35.4,39363.0,Washington Parish,30.8533,-90.0405
1173,Louisiana,24.0,34.4,41436.0,Webster Parish,32.7135,-93.335
1174,Louisiana,15.2,21.2,67436.0,West Baton Rouge Parish,30.4636,-91.3127
1175,Louisiana,22.4,32.2,40812.0,West Carroll Parish,32.7885,-91.4568
1176,Louisiana,22.2,19.2,69086.0,West Feliciana Parish,30.8798,-91.42
1177,Louisiana,26.8,34.3,44942.0,Winn Parish,31.9442,-92.6369
1178,Maine,14.0,19.1,61411.0,Androscoggin County,44.1658,-70.2065
1179,Maine,14.9,18.9,51770.0,Aroostook County,46.6589,-68.5989
1180,Maine,7.7,8.7,80484.0,Cumberland County,43.8465,-70.399
1181,Maine,11.7,15.7,52295.0,Franklin County,44.974,-70.444
1182,Maine,11.0,14.2,57001.0,Hancock County,44.6643,-68.3585
1183,Maine,11.3,12.8,60449.0,Kennebec County,44.4091,-69.7673
1184,Maine,10.5,13.5,68786.0,Knox County,44.141,-69.1686
1185,Maine,9.2,13.3,65638.0,Lincoln County,44.0664,-69.5435
1186,Maine,15.1,20.9,51872.0,Oxford County,44.4999,-70.7566
1187,Maine,14.6,15.7,56261.0,Penobscot County,45.4006,-68.6495
1188,Maine,14.0,21.3,49999.0,Piscataquis County,45.8373,-69.2846
1189,Maine,8.7,11.3,75624.0,Sagadahoc County,43.9598,-69.8546
1190,Maine,14.8,19.2,51040.0,Somerset County,45.5139,-69.9589
1191,Maine,13.1,18.2,58262.0,Waldo County,44.5028,-69.1454
1192,Maine,18.2,22.5,42755.0,Washington County,45.0307,-67.6287
1193,Maine,8.3,9.9,73794.0,York County,43.4782,-70.7144
1194,Maryland,16.4,22.4,49236.0,Allegany County,39.6214,-78.6976
1195,Maryland,6.2,7.9,107281.0,Anne Arundel County,39.0065,-76.6051
1196,Maryland,9.8,14.2,80159.0,Baltimore County,39.4627,-76.6393
1197,Maryland,5.8,7.4,117459.0,Calvert County,38.5434,-76.5687
1198,Maryland,13.5,20.3,61945.0,Caroline County,38.8717,-75.8316
1199,Maryland,5.4,6.2,102006.0,Carroll County,39.5629,-77.0225
1200,Maryland,10.9,15.1,76727.0,Cecil County,39.5712,-75.9407
1201,Maryland,6.7,9.2,103918.0,Charles County,38.5073,-76.9922
1202,Maryland,15.0,25.7,54731.0,Dorchester County,38.4829,-76.0125
1203,Maryland,6.6,8.4,104253.0,Frederick County,39.4722,-77.398
1204,Maryland,11.0,17.1,55107.0,Garrett County,39.5289,-79.2729
1205,Maryland,7.6,10.2,95951.0,Harford County,39.5611,-76.3171
1206,Maryland,6.2,7.4,131412.0,Howard County,39.2507,-76.9312
1207,Maryland,12.0,20.2,66183.0,Kent County,39.2545,-76.0399
1208,Maryland,8.5,11.4,112352.0,Montgomery County,39.1363,-77.2042
1209,Maryland,11.5,15.7,89689.0,Prince George's County,38.8295,-76.8473
1210,Maryland,8.0,10.5,94583.0,Queen Anne's County,39.068,-76.0203
1211,Maryland,7.8,10.1,106539.0,St. Mary's County,38.3024,-76.6058
1212,Maryland,23.6,30.4,47131.0,Somerset County,38.1158,-75.7518
1213,Maryland,9.4,15.0,78931.0,Talbot County,38.7713,-76.0971
1214,Maryland,14.5,18.4,65433.0,Washington County,39.6036,-77.814
1215,Maryland,14.2,18.6,61848.0,Wicomico County,38.3733,-75.6208
1216,Maryland,10.3,16.5,70952.0,Worcester County,38.2128,-75.334
1217,Maryland,22.9,33.8,54068.0,,,
1218,Massachusetts,8.0,11.3,82980.0,Barnstable County,41.7244,-70.2904
1219,Massachusetts,10.9,15.4,60945.0,Berkshire County,42.3707,-73.2063
1220,Massachusetts,11.9,15.3,72857.0,Bristol County,41.7972,-71.1144
1221,Massachusetts,7.6,12.6,79338.0,Dukes County,41.3961,-70.6501
1222,Massachusetts,9.6,12.2,87145.0,Essex County,42.6732,-70.952
1223,Massachusetts,10.7,17.3,68948.0,Franklin County,42.5831,-72.5918
1224,Massachusetts,17.0,24.8,61818.0,Hampden County,42.1351,-72.6316
1225,Massachusetts,11.7,11.0,77117.0,Hampshire County,42.3402,-72.6638
1226,Massachusetts,7.7,8.3,112345.0,Middlesex County,42.4856,-71.3918
1227,Massachusetts,5.9,6.0,110966.0,Nantucket County,41.2831,-70.0692
1228,Massachusetts,6.9,6.8,114658.0,Norfolk County,42.1605,-71.2115
1229,Massachusetts,7.5,8.5,99445.0,Plymouth County,41.9512,-70.8114
1230,Massachusetts,18.5,25.1,77163.0,Suffolk County,42.3333,-71.0719
1231,Massachusetts,10.0,12.1,84583.0,Worcester County,42.3514,-71.9077
1232,Michigan,12.6,26.3,46749.0,Alcona County,44.6854,-83.5937
1233,Michigan,12.6,17.0,54516.0,Alger County,46.4086,-86.604
1234,Michigan,9.4,12.1,73873.0,Allegan County,42.5913,-85.8884
1235,Michigan,15.5,23.7,50848.0,Alpena County,45.0348,-83.6277
1236,Michigan,10.2,16.6,59430.0,Antrim County,44.9991,-85.1402
1237,Michigan,14.9,22.9,50452.0,Arenac County,44.0655,-83.8952
1238,Michigan,15.8,22.2,46656.0,Baraga County,46.6626,-88.3652
1239,Michigan,8.9,12.1,68380.0,Barry County,42.595,-85.309
1240,Michigan,12.6,16.6,56681.0,Bay County,43.7074,-83.9922
1241,Michigan,9.3,14.1,67924.0,Benzie County,44.6387,-86.0155
1242,Michigan,16.1,24.3,57554.0,Berrien County,41.9547,-86.4123
1243,Michigan,12.5,17.9,60481.0,Branch County,41.9161,-85.059
1244,Michigan,13.7,19.9,55639.0,Calhoun County,42.2465,-85.0056
1245,Michigan,11.5,16.1,62065.0,Cass County,41.9154,-85.9935
1246,Michigan,9.1,13.6,64604.0,Charlevoix County,45.3014,-85.1259
1247,Michigan,12.9,20.8,53747.0,Cheboygan County,45.4463,-84.4999
1248,Michigan,17.7,21.6,48972.0,Chippewa County,46.3053,-84.578
1249,Michigan,18.9,30.7,46085.0,Clare County,43.9879,-84.8478
1250,Michigan,7.8,9.0,77617.0,Clinton County,42.9437,-84.6015
1251,Michigan,15.8,25.3,50367.0,Crawford County,44.6837,-84.6103
1252,Michigan,11.8,15.4,53234.0,Delta County,45.9192,-86.9242
1253,Michigan,11.4,14.3,56033.0,Dickinson County,46.0092,-87.8703
1254,Michigan,8.8,12.0,70638.0,Eaton County,42.5961,-84.8383
1255,Michigan,8.6,11.9,71401.0,Emmet County,45.5202,-84.8904
1256,Michigan,16.3,22.6,52157.0,Genesee County,43.0217,-83.7067
1257,Michigan,15.9,25.1,49146.0,Gladwin County,43.9907,-84.3883
1258,Michigan,17.4,26.0,44675.0,Gogebic County,46.4088,-89.6944
1259,Michigan,8.8,11.7,66271.0,Grand Traverse County,44.6688,-85.5605
1260,Michigan,15.7,20.1,55249.0,Gratiot County,43.2927,-84.6049
1261,Michigan,14.4,21.5,54863.0,Hillsdale County,41.8878,-84.5929
1262,Michigan,14.1,13.8,52585.0,Houghton County,46.8977,-88.6875
1263,Michigan,11.8,16.5,51767.0,Huron County,43.8333,-83.019
1264,Michigan,15.8,16.5,57733.0,Ingham County,42.5971,-84.3735
1265,Michigan,11.5,15.2,64641.0,Ionia County,42.9451,-85.0746
1266,Michigan,14.5,24.5,47401.0,Iosco County,44.3559,-83.6359
1267,Michigan,15.4,25.8,48920.0,Iron County,46.2087,-88.5305
1268,Michigan,18.1,16.2,47999.0,Isabella County,43.6406,-84.8468
1269,Michigan,11.9,17.8,58637.0,Jackson County,42.2485,-84.4234
1270,Michigan,14.1,14.6,62476.0,Kalamazoo County,42.2455,-85.5312
1271,Michigan,10.9,18.7,57920.0,Kalkaska County,44.6847,-85.0902
1272,Michigan,9.9,12.7,71933.0,Kent County,43.0322,-85.5493
1273,Michigan,10.7,16.1,50729.0,Keweenaw County,47.6279,-88.4346
1274,Michigan,18.7,32.0,40382.0,Lake County,43.9901,-85.8016
1275,Michigan,9.3,11.3,71306.0,Lapeer County,43.0901,-83.2218
1276,Michigan,6.7,11.4,86406.0,Leelanau County,44.9385,-85.812
1277,Michigan,11.1,15.4,62050.0,Lenawee County,41.8951,-84.0664
1278,Michigan,5.2,5.7,92357.0,Livingston County,42.6029,-83.9115
1279,Michigan,18.6,26.7,47959.0,Luce County,46.4707,-85.5444
1280,Michigan,11.6,20.4,53028.0,Mackinac County,46.0804,-85.0867
1281,Michigan,11.6,16.5,67646.0,Macomb County,42.6957,-82.9323
1282,Michigan,13.0,21.1,54422.0,Manistee County,44.333,-86.0568
1283,Michigan,13.3,14.1,56179.0,Marquette County,46.4313,-87.6416
1284,Michigan,13.8,21.4,55536.0,Mason County,43.9952,-86.25
1285,Michigan,17.6,19.3,52481.0,Mecosta County,43.6408,-85.3246
1286,Michigan,10.6,16.8,57421.0,Menominee County,45.5801,-87.5566
1287,Michigan,10.6,13.2,68054.0,Midland County,43.6468,-84.3881
1288,Michigan,11.8,17.1,51151.0,Missaukee County,44.3374,-85.0947
1289,Michigan,9.5,12.4,66179.0,Monroe County,41.9291,-83.5394
1290,Michigan,13.2,17.9,55735.0,Montcalm County,43.311,-85.1525
1291,Michigan,16.9,28.5,44500.0,Montmorency County,45.0276,-84.1272
1292,Michigan,14.4,19.1,55410.0,Muskegon County,43.2912,-86.152
1293,Michigan,14.5,19.8,57840.0,Newaygo County,43.5542,-85.8009
1294,Michigan,7.8,8.6,86597.0,Oakland County,42.6604,-83.3858
1295,Michigan,14.4,20.9,56533.0,Oceana County,43.6409,-86.2676
1296,Michigan,17.4,26.6,45186.0,Ogemaw County,44.335,-84.1264
1297,Michigan,11.7,20.5,46824.0,Ontonagon County,46.6644,-89.3148
1298,Michigan,12.9,19.0,52272.0,Osceola County,43.9898,-85.3252
1299,Michigan,16.3,26.9,42620.0,Oscoda County,44.6818,-84.1298
1300,Michigan,10.1,15.0,59538.0,Otsego County,45.0214,-84.599
1301,Michigan,7.5,6.5,79402.0,Ottawa County,42.9598,-85.9961
1302,Michigan,13.5,23.1,56119.0,Presque Isle County,45.3401,-83.918
1303,Michigan,17.8,31.9,50822.0,Roscommon County,44.3356,-84.6116
1304,Michigan,20.7,30.3,50992.0,Saginaw County,43.335,-84.0532
1305,Michigan,11.1,16.7,61466.0,St. Clair County,42.9341,-82.6806
1306,Michigan,12.4,17.3,58400.0,St. Joseph County,41.9144,-85.5278
1307,Michigan,14.5,21.6,49541.0,Sanilac County,43.4236,-82.8202
1308,Michigan,13.9,23.9,49735.0,Schoolcraft County,46.1966,-86.1996
1309,Michigan,10.8,14.3,53197.0,Shiawassee County,42.9537,-84.1467
1310,Michigan,13.0,19.0,52365.0,Tuscola County,43.4641,-83.4167
1311,Michigan,13.3,17.4,59240.0,Van Buren County,42.2513,-86.0189
1312,Michigan,12.4,11.2,77359.0,Washtenaw County,42.2532,-83.8388
1313,Michigan,19.6,28.5,52644.0,Wayne County,42.2819,-83.2822
1314,Michigan,15.2,21.6,53711.0,Wexford County,44.3383,-85.5784
1315,Minnesota,10.9,16.8,56471.0,Aitkin County,46.6082,-93.4155
1316,Minnesota,6.8,8.6,88416.0,Anoka County,45.2733,-93.2465
1317,Minnesota,11.3,15.2,67261.0,Becker County,46.9346,-95.674
1318,Minnesota,15.3,21.0,60386.0,Beltrami County,47.9738,-94.9377
1319,Minnesota,8.7,9.6,67048.0,Benton County,45.6991,-93.9988
1320,Minnesota,12.8,16.6,55635.0,Big Stone County,45.4261,-96.411
1321,Minnesota,13.2,12.1,68620.0,Blue Earth County,44.0346,-94.067
1322,Minnesota,9.2,10.9,63708.0,Brown County,44.2421,-94.7276
1323,Minnesota,10.4,12.2,68442.0,Carlton County,46.5924,-92.677
1324,Minnesota,4.6,4.1,106582.0,Carver County,44.8207,-93.8026
1325,Minnesota,11.7,18.7,57928.0,Cass County,46.9496,-94.3254
1326,Minnesota,10.6,14.3,58611.0,Chippewa County,45.0224,-95.5667
1327,Minnesota,6.5,7.8,85080.0,Chisago County,45.5025,-92.9083
1328,Minnesota,12.9,13.6,67970.0,Clay County,46.8923,-96.4907
1329,Minnesota,14.0,18.6,60235.0,Clearwater County,47.5775,-95.379
1330,Minnesota,9.7,16.9,62528.0,Cook County,47.9026,-90.535
1331,Minnesota,12.0,15.7,58801.0,Cottonwood County,44.0071,-95.1812
1332,Minnesota,10.7,13.8,64008.0,Crow Wing County,46.4825,-94.0709
1333,Minnesota,5.0,5.6,93850.0,Dakota County,44.6719,-93.0654
1334,Minnesota,6.0,6.9,84385.0,Dodge County,44.0226,-92.8621
1335,Minnesota,9.2,9.3,67370.0,Douglas County,45.9338,-95.4535
1336,Minnesota,11.4,16.4,55696.0,Faribault County,43.6739,-93.948
1337,Minnesota,12.3,17.8,67804.0,Fillmore County,43.674,-92.0902
1338,Minnesota,10.2,14.0,62770.0,Freeborn County,43.6738,-93.3488
1339,Minnesota,8.0,8.7,74974.0,Goodhue County,44.4097,-92.7229
1340,Minnesota,10.0,13.2,61901.0,Grant County,45.9341,-96.0122
1341,Minnesota,10.0,10.4,84220.0,Hennepin County,45.0045,-93.477
1342,Minnesota,7.4,8.7,70325.0,Houston County,43.6714,-91.4929
1343,Minnesota,10.2,14.7,65557.0,Hubbard County,47.1086,-94.9167
1344,Minnesota,8.5,9.4,74481.0,Isanti County,45.5615,-93.2951
1345,Minnesota,12.2,14.9,59138.0,Itasca County,47.5095,-93.632
1346,Minnesota,10.3,12.8,64052.0,Jackson County,43.6742,-95.1541
1347,Minnesota,12.7,16.7,57937.0,Kanabec County,45.9452,-93.2934
1348,Minnesota,12.4,15.5,66030.0,Kandiyohi County,45.1524,-95.0047
1349,Minnesota,9.8,12.1,60785.0,Kittson County,48.7766,-96.7829
1350,Minnesota,13.6,18.9,59299.0,Koochiching County,48.2454,-93.7834
1351,Minnesota,9.8,12.9,62182.0,Lac qui Parle County,44.9955,-96.1735
1352,Minnesota,8.8,11.4,68725.0,Lake County,47.641,-91.4458
1353,Minnesota,10.4,14.3,62357.0,Lake of the Woods County,48.7712,-94.9046
1354,Minnesota,6.7,7.6,82936.0,Le Sueur County,44.3714,-93.7301
1355,Minnesota,8.8,11.7,60199.0,Lincoln County,44.4126,-96.2671
1356,Minnesota,10.4,11.7,66692.0,Lyon County,44.4135,-95.839
1357,Minnesota,7.5,8.7,67835.0,McLeod County,44.8236,-94.2724
1358,Minnesota,18.7,29.7,52486.0,Mahnomen County,47.3253,-95.8091
1359,Minnesota,9.3,11.3,66165.0,Marshall County,48.3581,-96.3685
1360,Minnesota,10.8,14.9,57521.0,Martin County,43.6744,-94.5511
1361,Minnesota,8.6,9.5,66785.0,Meeker County,45.1231,-94.5274
1362,Minnesota,10.9,15.7,66546.0,Mille Lacs County,45.938,-93.6301
1363,Minnesota,10.1,11.8,63671.0,Morrison County,46.0126,-94.2684
1364,Minnesota,11.6,14.4,60831.0,Mower County,43.6715,-92.7525
1365,Minnesota,8.7,12.5,72302.0,Murray County,44.0221,-95.7633
1366,Minnesota,9.8,10.1,73386.0,Nicollet County,44.3499,-94.2474
1367,Minnesota,11.4,13.4,58596.0,Nobles County,43.6742,-95.7534
1368,Minnesota,11.9,17.3,60560.0,Norman County,47.3265,-96.4553
1369,Minnesota,7.7,8.5,83656.0,Olmsted County,44.0038,-92.4018
1370,Minnesota,9.5,11.8,63741.0,Otter Tail County,46.4088,-95.708
1371,Minnesota,10.0,12.4,64778.0,Pennington County,48.0662,-96.0367
1372,Minnesota,10.9,15.0,62206.0,Pine County,46.1208,-92.7413
1373,Minnesota,10.6,14.8,58379.0,Pipestone County,44.023,-96.2586
1374,Minnesota,12.3,15.1,61629.0,Polk County,47.7739,-96.4019
1375,Minnesota,8.6,10.6,70662.0,Pope County,45.586,-95.4445
1376,Minnesota,13.0,18.0,70485.0,Ramsey County,45.0171,-93.0996
1377,Minnesota,9.1,10.8,57208.0,Red Lake County,47.8717,-96.0953
1378,Minnesota,9.4,11.7,61480.0,Redwood County,44.4037,-95.2538
1379,Minnesota,10.6,14.7,63768.0,Renville County,44.7268,-94.9471
1380,Minnesota,9.4,10.9,71490.0,Rice County,44.3543,-93.2967
1381,Minnesota,9.7,11.4,67389.0,Rock County,43.6747,-96.2532
1382,Minnesota,9.9,10.9,69341.0,Roseau County,48.7751,-95.8108
1383,Minnesota,13.8,13.8,64321.0,St. Louis County,47.6031,-92.4707
1384,Minnesota,4.6,5.7,108730.0,Scott County,44.6485,-93.5359
1385,Minnesota,6.0,6.7,92205.0,Sherburne County,45.444,-93.7746
1386,Minnesota,9.0,10.2,73913.0,Sibley County,44.5795,-94.2321
1387,Minnesota,13.5,15.0,67213.0,Stearns County,45.5521,-94.613
1388,Minnesota,9.1,12.1,70093.0,Steele County,44.0223,-93.226
1389,Minnesota,11.9,9.6,64585.0,Stevens County,45.5861,-96.0003
1390,Minnesota,10.8,13.6,59516.0,Swift County,45.2827,-95.6814
1391,Minnesota,13.1,17.8,58012.0,Todd County,46.0706,-94.8976
1392,Minnesota,12.6,22.3,60270.0,Traverse County,45.7722,-96.4716
1393,Minnesota,7.4,8.4,68843.0,Wabasha County,44.2843,-92.2303
1394,Minnesota,12.7,16.7,55215.0,Wadena County,46.5858,-94.9694
1395,Minnesota,8.8,11.0,69110.0,Waseca County,44.0221,-93.5873
1396,Minnesota,5.2,5.4,105251.0,Washington County,45.0388,-92.8838
1397,Minnesota,11.6,15.2,65099.0,Watonwan County,43.9784,-94.6141
1398,Minnesota,10.0,12.5,65514.0,Wilkin County,46.357,-96.4683
1399,Minnesota,12.3,11.0,63878.0,Winona County,43.9869,-91.7792
1400,Minnesota,4.9,4.9,99744.0,Wright County,45.1739,-93.9631
1401,Minnesota,10.7,14.5,64247.0,Yellow Medicine County,44.7163,-95.8684
1402,Mississippi,25.8,36.6,40007.0,Adams County,31.4829,-91.3535
1403,Mississippi,17.0,23.5,46712.0,Alcorn County,34.8808,-88.5803
1404,Mississippi,22.0,30.4,41927.0,Amite County,31.1744,-90.8044
1405,Mississippi,22.3,32.0,40592.0,Attala County,33.0863,-89.5815
1406,Mississippi,19.7,30.5,41019.0,Benton County,34.8173,-89.1885
1407,Mississippi,34.2,46.6,35599.0,Bolivar County,33.7971,-90.8805
1408,Mississippi,22.4,32.1,38073.0,Calhoun County,33.9365,-89.3365
1409,Mississippi,15.9,23.3,46012.0,Carroll County,33.4485,-89.9202
1410,Mississippi,19.9,28.7,40762.0,Chickasaw County,33.9208,-88.9479
1411,Mississippi,20.9,30.9,43567.0,Choctaw County,33.3473,-89.2484
1412,Mississippi,33.3,39.9,33163.0,Claiborne County,31.9737,-90.9118
1413,Mississippi,18.5,29.1,43774.0,Clarke County,32.0414,-88.6894
1414,Mississippi,22.7,33.5,40257.0,Clay County,33.6556,-88.7816
1415,Mississippi,37.9,54.1,31234.0,Coahoma County,34.23,-90.6018
1416,Mississippi,20.9,27.9,43471.0,Copiah County,31.8693,-90.4488
1417,Mississippi,19.9,30.6,43796.0,Covington County,31.6332,-89.5526
1418,Mississippi,10.8,14.1,72890.0,DeSoto County,34.8753,-89.9912
1419,Mississippi,20.1,27.6,45326.0,Forrest County,31.1889,-89.2579
1420,Mississippi,22.1,32.0,43579.0,Franklin County,31.4772,-90.8979
1421,Mississippi,16.4,22.1,54560.0,George County,30.8626,-88.644
1422,Mississippi,21.2,24.8,45013.0,Greene County,31.2142,-88.6392
1423,Mississippi,22.1,36.0,39562.0,Grenada County,33.7699,-89.8019
1424,Mississippi,17.3,24.1,54207.0,Hancock County,30.416,-89.4885
1425,Mississippi,18.0,27.9,54090.0,Harrison County,30.5122,-89.1161
1426,Mississippi,25.2,34.0,42092.0,Hinds County,32.2667,-90.4428
1427,Mississippi,37.8,48.3,28236.0,Holmes County,33.1235,-90.0921
1428,Mississippi,33.3,47.6,30555.0,Humphreys County,33.1287,-90.5266
1429,Mississippi,43.9,58.4,29050.0,Issaquena County,32.7414,-90.9892
1430,Mississippi,13.1,18.1,51454.0,Itawamba County,34.28,-88.3613
1431,Mississippi,14.7,19.6,57664.0,Jackson County,30.5423,-88.6357
1432,Mississippi,16.7,27.5,43527.0,Jasper County,32.0191,-89.1189
1433,Mississippi,31.7,43.9,32234.0,Jefferson County,31.7342,-91.0373
1434,Mississippi,25.2,39.9,34876.0,Jefferson Davis County,31.5697,-89.823
1435,Mississippi,18.8,25.6,44670.0,Jones County,31.6226,-89.1688
1436,Mississippi,26.1,38.0,37262.0,Kemper County,32.7546,-88.6412
1437,Mississippi,16.5,16.0,52428.0,Lafayette County,34.3568,-89.485
1438,Mississippi,11.8,17.6,65261.0,Lamar County,31.206,-89.5087
1439,Mississippi,22.8,31.1,44492.0,Lauderdale County,32.4043,-88.6625
1440,Mississippi,19.3,27.2,45844.0,Lawrence County,31.5502,-90.107
1441,Mississippi,21.1,37.1,42938.0,Leake County,32.7535,-89.524
1442,Mississippi,15.2,21.5,57597.0,Lee County,34.2899,-88.6804
1443,Mississippi,35.6,47.9,31091.0,Leflore County,33.5505,-90.3011
1444,Mississippi,17.7,25.5,45609.0,Lincoln County,31.5324,-90.454
1445,Mississippi,18.5,27.4,49086.0,Lowndes County,33.4729,-88.4433
1446,Mississippi,11.5,16.2,77665.0,Madison County,32.6347,-90.0337
1447,Mississippi,22.9,31.2,40017.0,Marion County,31.2309,-89.8224
1448,Mississippi,19.9,29.4,40650.0,Marshall County,34.7623,-89.5031
1449,Mississippi,16.9,22.6,47768.0,Monroe County,33.8923,-88.4805
1450,Mississippi,21.2,32.7,40442.0,Montgomery County,33.494,-89.6164
1451,Mississippi,21.2,31.1,44008.0,Neshoba County,32.7535,-89.1176
1452,Mississippi,20.2,27.8,45278.0,Newton County,32.4002,-89.1188
1453,Mississippi,26.8,40.5,34467.0,Noxubee County,33.1102,-88.5698
1454,Mississippi,22.2,24.5,43226.0,Oktibbeha County,33.425,-88.8793
1455,Mississippi,22.6,34.1,42287.0,Panola County,34.3639,-89.9506
1456,Mississippi,16.1,22.0,51023.0,Pearl River County,30.7688,-89.5896
1457,Mississippi,20.5,29.4,45758.0,Perry County,31.172,-88.9924
1458,Mississippi,27.6,39.4,39063.0,Pike County,31.1748,-90.4042
1459,Mississippi,16.3,22.7,50133.0,Pontotoc County,34.2254,-89.0374
1460,Mississippi,16.5,22.0,49750.0,Prentiss County,34.6183,-88.5201
1461,Mississippi,33.8,49.7,31877.0,Quitman County,34.2514,-90.2891
1462,Mississippi,10.8,14.3,71478.0,Rankin County,32.2641,-89.9458
1463,Mississippi,19.1,28.0,41496.0,Scott County,32.4064,-89.5376
1464,Mississippi,35.1,53.1,32650.0,Sharkey County,32.8798,-90.8132
1465,Mississippi,21.3,31.6,43757.0,Simpson County,31.9132,-89.9195
1466,Mississippi,17.0,24.1,48335.0,Smith County,32.0177,-89.5067
1467,Mississippi,16.6,24.9,51353.0,Stone County,30.79,-89.1177
1468,Mississippi,38.7,58.5,34017.0,Sunflower County,33.6023,-90.5886
1469,Mississippi,33.7,42.8,35671.0,Tallahatchie County,33.9505,-90.1732
1470,Mississippi,14.9,20.6,54882.0,Tate County,34.6503,-89.9448
1471,Mississippi,19.0,28.1,49254.0,Tippah County,34.7684,-88.9089
1472,Mississippi,15.7,20.3,47839.0,Tishomingo County,34.7404,-88.2393
1473,Mississippi,26.6,42.0,37886.0,Tunica County,34.6507,-90.375
1474,Mississippi,14.1,21.1,51678.0,Union County,34.4905,-89.0039
1475,Mississippi,23.7,35.0,37080.0,Walthall County,31.1484,-90.1061
1476,Mississippi,20.7,34.8,50060.0,Warren County,32.3573,-90.852
1477,Mississippi,28.1,40.2,38040.0,Washington County,33.2839,-90.9474
1478,Mississippi,22.5,33.0,38380.0,Wayne County,31.6408,-88.6958
1479,Mississippi,16.5,24.7,49335.0,Webster County,33.6131,-89.2848
1480,Mississippi,32.4,39.5,33777.0,Wilkinson County,31.1611,-91.3109
1481,Mississippi,22.2,32.9,48427.0,Winston County,33.0885,-89.0344
1482,Mississippi,22.3,34.7,42995.0,Yalobusha County,34.0282,-89.7076
1483,Mississippi,31.3,38.9,37119.0,Yazoo County,32.7803,-90.3965
1484,Missouri,23.9,20.1,47619.0,Adair County,40.1906,-92.6007
1485,Missouri,8.7,10.7,63665.0,Andrew County,39.9835,-94.8021
1486,Missouri,12.5,17.6,54708.0,Atchison County,40.4308,-95.4281
1487,Missouri,16.3,23.1,55262.0,Audrain County,39.2157,-91.8416
1488,Missouri,19.0,29.3,47532.0,Barry County,36.7099,-93.8291
1489,Missouri,15.5,20.8,46554.0,Barton County,37.5023,-94.3471
1490,Missouri,13.7,18.8,54634.0,Bates County,38.2573,-94.34
1491,Missouri,15.6,26.9,51574.0,Benton County,38.2949,-93.2879
1492,Missouri,15.0,22.5,54291.0,Bollinger County,37.3222,-90.0259
1493,Missouri,16.6,13.5,62805.0,Boone County,38.9906,-92.3097
1494,Missouri,18.6,22.8,51811.0,Buchanan County,39.6598,-94.8059
1495,Missouri,19.9,28.5,43640.0,Butler County,36.7164,-90.4066
1496,Missouri,13.2,17.6,52861.0,Caldwell County,39.6557,-93.9827
1497,Missouri,10.5,14.3,64333.0,Callaway County,38.8355,-91.926
1498,Missouri,13.2,20.6,54637.0,Camden County,38.027,-92.766
1499,Missouri,12.4,13.5,60997.0,Cape Girardeau County,37.384,-89.6845
1500,Missouri,12.1,19.3,59257.0,Carroll County,39.427,-93.5052
1501,Missouri,20.4,32.3,39423.0,Carter County,36.9412,-90.9623
1502,Missouri,7.3,9.6,79949.0,Cass County,38.647,-94.3549
